Name,Value,DOB,Season,Competition,Club ID#,PPG,Goals,Assists,Minutes,Age,Yellow Cards,Double Yellow,Red Card,Goal Contribution
Mario Gómez,27.00,"Jul 10, 1985",2006,Bundesliga,25,1.96,14,7,1.982',21,2,0,0,21.0
Mario Gómez,27.00,"Jul 10, 1985",2006,DFB-Pokal,5,2.40,2,1,323',21,1,0,0,3.0
Mario Gómez,27.00,"Jul 10, 1985",2007,Bundesliga,25,1.56,19,4,1.968',22,1,0,0,23.0
Mario Gómez,27.00,"Jul 10, 1985",2007,Champions League,4,000,3,0,360',22,0,0,0,3.0
Mario Gómez,27.00,"Jul 10, 1985",2007,DFB-Pokal,3,2.00,6,0,327',22,2,0,0,6.0
Mario Gómez,27.00,"Jul 10, 1985",2008,Bundesliga,32,1.81,24,8,2.742',23,4,0,0,32.0
Mario Gómez,27.00,"Jul 10, 1985",2008,DFB-Pokal,2,1.50,3,0,170',23,0,0,0,3.0
Mario Gómez,27.00,"Jul 10, 1985",2008,UEFA Cup,8,1.38,6,1,709',23,1,0,0,7.0
Mario Gómez,27.00,"Jul 10, 1985",2008,UEFA-Cup Qualifikation,2,3.00,2,0,153',23,0,0,0,2.0
Franck Ribéry,27.00,"Apr 7, 1983",2003,Coupe de France,3.0,2.0,1,1,181',20,0,0,0,2.0
Franck Ribéry,27.00,"Apr 7, 1983",2004,Coupe de la Ligue,1.0,0.0,0,0,120',21,1,0,0,0.0
Franck Ribéry,27.00,"Apr 7, 1983",2004,Ligue 1,20.0,1.3,2,3,1.711',21,1,0,0,5.0
Franck Ribéry,27.00,"Apr 7, 1983",2004,Süper Lig,14.0,2.0,0,5,947',21,0,0,0,5.0
Franck Ribéry,27.00,"Apr 7, 1983",2004,Türkiye Kupasi,3.0,3.0,1,1,210',21,1,0,0,2.0
Franck Ribéry,27.00,"Apr 7, 1983",2005,Coupe de France,6.0,2.5,3,1,533',22,0,0,0,4.0
Franck Ribéry,27.00,"Apr 7, 1983",2005,Ligue 1,35.0,1.6,6,6,3.056',22,6,0,0,12.0
Franck Ribéry,27.00,"Apr 7, 1983",2005,UEFA Cup,7.0,1.86,1,1,517',22,0,1,0,2.0
Franck Ribéry,27.00,"Apr 7, 1983",2005,UI Cup,5.0,2.0,2,0,361',22,1,0,1,2.0
Franck Ribéry,27.00,"Apr 7, 1983",2006,Coupe de France,5.0,2.4,1,3,487',23,1,0,0,4.0
Franck Ribéry,27.00,"Apr 7, 1983",2006,Coupe de la Ligue,2.0,1.5,0,0,101',23,0,0,0,0.0
Franck Ribéry,27.00,"Apr 7, 1983",2006,Ligue 1,25.0,1.72,5,9,2.165',23,6,0,0,14.0
Franck Ribéry,27.00,"Apr 7, 1983",2006,UEFA Cup,2.0,1.5,0,0,92',23,0,0,0,0.0
Franck Ribéry,27.00,"Apr 7, 1983",2006,UEFA-Cup Qualifikation,2.0,1.0,0,0,112',23,0,0,0,0.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2016,Coppa Italia,1,3.00,0,0,72',20,0,0,0,0.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2016,Serie A,9,1.78,1,0,111',20,3,0,0,1.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2017,Champions League,2,000,0,0,29',21,0,0,0,0.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2017,Liga NOS,1,000,0,0,13',21,0,0,0,0.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2017,Serie A,-,-,0,0,0,21,0,0,0,0.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2017,Taça CTT,1,1.00,0,0,63',21,0,0,0,0.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2017,Taça de Portugal Placard,1,3.00,1,0,59',21,0,0,0,1.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2019,Campeonato Carioca - Final,1,3.00,0,0,90',23,0,1,0,0.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2019,Club World Cup,2,1.50,0,0,210',23,0,0,0,0.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2015,Série A,30,1.60,10,7,2.056',19,4,0,1,17.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2016,Série A,11,1.73,5,0,911',20,3,0,0,5.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2018,Libertadores,7,1.14,1,0,584',22,1,1,0,1.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2018,Série A,35,1.34,18,1,2.895',22,9,0,0,19.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2019,Libertadores,12,1.75,9,2,1.014',23,1,0,2,11.0
Gabriel Barbosa,26.55,"Aug 30, 1996",2019,Série A,29,2.34,25,9,2.547',23,11,1,0,34.0
Mario Balotelli,26.55,"Aug 12, 1990",2009,Champions League,8,2.13,1,1,269',19,1,1,0,2.0
Mario Balotelli,26.55,"Aug 12, 1990",2009,Coppa Italia,5,3.00,1,1,396',19,2,0,0,2.0
Mario Balotelli,26.55,"Aug 12, 1990",2009,Serie A,26,2.23,9,6,1.389',19,7,0,0,15.0
Mario Balotelli,26.55,"Aug 12, 1990",2009,Supercoppa Italiana,1,000,0,1,21',19,0,0,0,1.0
Mario Balotelli,26.55,"Aug 12, 1990",2010,Europa League,5,2.00,2,0,267',20,1,0,1,2.0
Mario Balotelli,26.55,"Aug 12, 1990",2010,Europa League Qualifying,1,3.00,1,0,33',20,1,0,0,1.0
Mario Balotelli,26.55,"Aug 12, 1990",2010,FA Cup,5,3.00,1,1,320',20,3,0,0,2.0
Mario Balotelli,26.55,"Aug 12, 1990",2010,Premier League,17,1.71,6,1,1.092',20,7,0,1,7.0
Mario Balotelli,26.55,"Aug 12, 1990",2011,Champions League,3,2.00,2,1,181',21,2,0,0,3.0
Mario Balotelli,26.55,"Aug 12, 1990",2011,Community Shield,1,000,0,0,59',21,0,0,0,0.0
Mario Balotelli,26.55,"Aug 12, 1990",2011,Europa League,3,2.00,1,0,187',21,1,0,0,1.0
Mario Balotelli,26.55,"Aug 12, 1990",2011,League Cup,2,1.50,1,0,129',21,0,0,0,1.0
Mario Balotelli,26.55,"Aug 12, 1990",2011,Premier League,23,2.26,13,1,1.325',21,4,2,0,14.0
Mario Balotelli,26.55,"Aug 12, 1990",2012,Champions League,4,0.50,1,1,91',22,1,0,0,2.0
Mario Balotelli,26.55,"Aug 12, 1990",2012,FA Cup,1,3.00,0,1,20',22,0,0,0,1.0
Mario Balotelli,26.55,"Aug 12, 1990",2012,League Cup,1,000,1,0,120',22,0,0,0,1.0
Mario Balotelli,26.55,"Aug 12, 1990",2012,Premier League,14,1.93,1,1,588',22,2,0,0,2.0
Mario Balotelli,26.55,"Aug 12, 1990",2012,Serie A,13,2.38,12,0,1.145',22,6,0,0,12.0
Mario Balotelli,26.55,"Aug 12, 1990",2013,Champions League,8,1.13,2,1,597',23,3,0,0,3.0
Mario Balotelli,26.55,"Aug 12, 1990",2013,Champions League Qualifying,2,2.00,1,0,180',23,2,0,0,1.0
Mario Balotelli,26.55,"Aug 12, 1990",2013,Coppa Italia,1,000,1,0,90',23,0,0,0,1.0
Mario Balotelli,26.55,"Aug 12, 1990",2013,Serie A,30,1.50,14,7,2.294',23,9,1,0,21.0
Dimitri Payet,26.37,"Mar 29, 1987",2006,Coupe de France,4,2.25,0,0,299',19,0,0,0,0.0
Dimitri Payet,26.37,"Mar 29, 1987",2006,Coupe de la Ligue,1,000,0,0,44',19,0,0,0,0.0
Dimitri Payet,26.37,"Mar 29, 1987",2006,Ligue 1,30,1.00,4,3,2.137',19,4,0,1,7.0
Dimitri Payet,26.37,"Mar 29, 1987",2007,Coupe de France,-,-,0,0,0,20,0,0,0,0.0
Dimitri Payet,26.37,"Mar 29, 1987",2007,Coupe de la Ligue,-,-,0,0,0,20,0,0,0,0.0
Dimitri Payet,26.37,"Mar 29, 1987",2007,Ligue 1,31,1.68,0,5,1.902',20,0,0,0,5.0
Dimitri Payet,26.37,"Mar 29, 1987",2008,Coupe de France,1,000,0,0,35',21,0,0,0,0.0
Dimitri Payet,26.37,"Mar 29, 1987",2008,Coupe de la Ligue,1,000,0,0,90',21,0,0,0,0.0
Dimitri Payet,26.37,"Mar 29, 1987",2008,Ligue 1,30,1.00,4,7,1.835',21,2,0,0,11.0
Dimitri Payet,26.37,"Mar 29, 1987",2008,UEFA Cup,10,2.10,3,5,654',21,0,0,0,8.0
Dimitri Payet,26.37,"Mar 29, 1987",2009,Coupe de France,4,2.25,3,1,304',22,1,0,0,4.0
Dimitri Payet,26.37,"Mar 29, 1987",2009,Coupe de la Ligue,2,1.50,0,2,113',22,0,0,0,2.0
Dimitri Payet,26.37,"Mar 29, 1987",2009,Ligue 1,35,1.09,2,6,2.432',22,3,0,0,8.0
Dimitri Payet,26.37,"Mar 29, 1987",2010,Coupe de France,1,000,0,0,90',23,0,0,0,0.0
Dimitri Payet,26.37,"Mar 29, 1987",2010,Ligue 1,33,1.27,13,6,2.523',23,5,0,0,19.0
Anthony Modeste,26.10,"Apr 14, 1988",2007,Coupe de France,1.0,0.0,0,0,77',19,0,0,0,0.0
Anthony Modeste,26.10,"Apr 14, 1988",2007,Coupe de la Ligue,1.0,3.0,0,0,41',19,0,0,0,0.0
Anthony Modeste,26.10,"Apr 14, 1988",2007,Ligue 1,20.0,1.2,1,0,994',19,1,0,0,1.0
Anthony Modeste,26.10,"Apr 14, 1988",2008,Coupe de France,1.0,3.0,1,0,120',20,0,0,0,1.0
Anthony Modeste,26.10,"Apr 14, 1988",2008,Coupe de la Ligue,4.0,2.25,1,0,293',20,0,0,0,1.0
Anthony Modeste,26.10,"Apr 14, 1988",2008,Ligue 1,22.0,1.55,2,0,672',20,1,0,0,2.0
Anthony Modeste,26.10,"Apr 14, 1988",2009,Coupe de France,2.0,1.5,0,0,180',21,0,0,0,0.0
Anthony Modeste,26.10,"Apr 14, 1988",2009,Coupe de la Ligue,1.0,0.0,0,0,90',21,0,0,0,0.0
Anthony Modeste,26.10,"Apr 14, 1988",2009,Ligue 2,37.0,1.41,20,0,3.172',21,6,0,0,20.0
Anthony Modeste,26.10,"Apr 14, 1988",2010,Coupe de France,2.0,1.5,1,0,148',22,0,0,0,1.0
Anthony Modeste,26.10,"Apr 14, 1988",2010,Coupe de la Ligue,2.0,1.5,1,0,116',22,0,0,0,1.0
Anthony Modeste,26.10,"Apr 14, 1988",2010,Ligue 1,36.0,1.42,10,4,2.398',22,1,0,0,14.0
Anthony Modeste,26.10,"Apr 14, 1988",2011,Coupe de France,1.0,3.0,0,0,80',23,0,0,0,0.0
Anthony Modeste,26.10,"Apr 14, 1988",2011,Coupe de la Ligue,1.0,0.0,0,1,90',23,1,0,0,1.0
Anthony Modeste,26.10,"Apr 14, 1988",2011,Ligue 1,15.0,1.27,3,1,460',23,1,0,0,4.0
Anthony Modeste,26.10,"Apr 14, 1988",2011,Premier League,9.0,0.78,0,0,387',23,1,0,1,0.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2003,Champions League,9.0,1.89,0,0,279',19,0,0,0,0.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2003,Coupe de France,3.0,2.0,0,0,204',19,0,0,0,0.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2003,Coupe de la Ligue,1.0,0.0,0,0,30',19,0,0,0,0.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2003,Ligue 1,31.0,1.87,8,2,1.880',19,2,0,0,10.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2004,Champions League,8.0,1.5,1,0,477',20,0,0,0,1.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2004,Champions League Qualifying,2.0,3.0,1,3,146',20,0,0,0,4.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2004,Coupe de France,2.0,1.5,0,0,118',20,1,0,0,0.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2004,Coupe de la Ligue,4.0,2.25,3,0,225',20,0,0,0,3.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2004,Ligue 1,34.0,1.74,9,0,2.535',20,2,0,1,9.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2005,Champions League Qualifying,2.0,0.5,0,1,180',21,0,0,0,1.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2005,Coupe de la Ligue,1.0,3.0,0,0,74',21,0,0,0,0.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2005,Ligue 1,13.0,1.62,1,1,947',21,0,0,1,2.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2005,Premier League,13.0,1.85,4,4,1.005',21,0,0,0,8.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2005,UEFA Cup,5.0,2.4,3,2,431',21,0,0,0,5.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2006,Champions League,6.0,1.33,0,0,391',22,0,0,0,0.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2006,Champions League Qualifying,2.0,3.0,0,0,147',22,0,0,0,0.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2006,FA Cup,3.0,1.67,2,0,232',22,0,0,0,2.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2006,League Cup,4.0,2.25,2,0,244',22,1,0,1,2.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2006,Premier League,29.0,1.86,8,6,1.989',22,2,0,0,14.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2007,Champions League,8.0,1.88,3,1,608',23,2,0,0,4.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2007,Champions League Qualifying,1.0,3.0,0,0,23',23,0,0,0,0.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2007,FA Cup,2.0,1.5,2,0,110',23,1,0,0,2.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2007,League Cup,1.0,0.0,1,0,25',23,1,0,0,1.0
Emmanuel Adebayor,26.10,"Feb 26, 1984",2007,Premier League,36.0,2.19,24,4,2.932',23,3,0,0,28.0
Carlos Tevez,26.10,"Feb 5, 1984",2003,Intercontinental Cup,1.0,3.0,0,0,47',19,0,0,0,0.0
Carlos Tevez,26.10,"Feb 5, 1984",2006,FA Cup,1.0,3.0,0,1,90',22,0,0,0,1.0
Carlos Tevez,26.10,"Feb 5, 1984",2006,Premier League,26.0,1.0,7,4,1.697',22,4,0,0,11.0
Carlos Tevez,26.10,"Feb 5, 1984",2006,UEFA Cup,2.0,0.0,0,0,168',22,0,0,0,0.0
Carlos Tevez,26.10,"Feb 5, 1984",2007,Champions League,12.0,2.67,4,1,645',23,1,0,0,5.0
Carlos Tevez,26.10,"Feb 5, 1984",2007,FA Cup,2.0,1.5,1,0,149',23,0,0,0,1.0
Carlos Tevez,26.10,"Feb 5, 1984",2007,Premier League,34.0,2.35,14,6,2.684',23,1,0,0,20.0
Carlos Tevez,26.10,"Feb 5, 1984",2003,Libertadores,4.0,3.0,3,4,351',19,2,0,0,7.0
Carlos Tevez,26.10,"Feb 5, 1984",2004,Copa Sudamericana,4.0,2.5,1,2,365',20,0,0,0,3.0
Carlos Tevez,26.10,"Feb 5, 1984",2004,Recopa Sudamericana,1.0,0.0,1,0,120',20,0,0,0,1.0
Carlos Tevez,26.10,"Feb 5, 1984",2005,Copa Sudamericana,4.0,2.0,0,0,299',21,0,0,1,0.0
Carlos Tevez,26.10,"Feb 5, 1984",2006,Libertadores,8.0,1.63,4,0,698',22,2,0,0,4.0
Carlos Tevez,26.10,"Feb 5, 1984",2006,Série A,3.0,1.0,1,0,270',22,1,0,0,1.0
Yannick Bolasie,26.01,"May 24, 1989",2008,League Two,20,1.40,3,1,1.569',19,5,0,0,4.0
Yannick Bolasie,26.01,"May 24, 1989",2009,Championship,16,0.94,1,2,863',20,2,0,0,3.0
Yannick Bolasie,26.01,"May 24, 1989",2009,FA Cup,3,1.33,0,0,241',20,0,0,0,0.0
Yannick Bolasie,26.01,"May 24, 1989",2009,League Cup,1,000,0,0,81',20,0,0,0,0.0
Yannick Bolasie,26.01,"May 24, 1989",2009,League Two,22,1.23,2,3,1.319',20,1,0,0,5.0
Yannick Bolasie,26.01,"May 24, 1989",2010,FA Cup,1,000,0,0,90',21,0,0,0,0.0
Yannick Bolasie,26.01,"May 24, 1989",2010,League One,35,1.17,7,0,2.439',21,5,0,1,7.0
Yannick Bolasie,26.01,"May 24, 1989",2011,Championship,23,1.17,1,0,717',22,1,1,0,1.0
Yannick Bolasie,26.01,"May 24, 1989",2011,FA Cup,1,000,0,0,24',22,0,0,0,0.0
Yannick Bolasie,26.01,"May 24, 1989",2011,League Cup,-,-,0,0,0,22,0,0,0,0.0
Yannick Bolasie,26.01,"May 24, 1989",2012,Championship,43,1.65,3,7,3.236',23,6,0,0,10.0
Yannick Bolasie,26.01,"May 24, 1989",2012,Championship Play-Offs,2,2.00,0,1,72',23,0,0,0,1.0
Yannick Bolasie,26.01,"May 24, 1989",2012,FA Cup,2,0.50,0,0,142',23,0,0,0,0.0
Yannick Bolasie,26.01,"May 24, 1989",2012,League Cup,1,000,0,0,26',23,0,0,0,0.0
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1997,Amstel Cup,2.0,1.5,1,0,180',21,0,0,0,1.0
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1997,PTT Telecomp.,31.0,1.65,13,6,2.624',21,5,0,1,19.0
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1997,UI Cup,2.0,1.5,0,0,135',21,0,0,0,0.0
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1998,Amstel Cup,4.0,2.25,4,0,334',22,1,0,0,4.0
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1998,Champions League,5.0,0.8,5,1,450',22,0,0,0,6.0
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1998,Champions League Qualifying,2.0,1.5,1,1,210',22,2,0,0,2.0
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1998,Johan Cruijff Schaal,1.0,3.0,0,0,90',22,0,0,0,0.0
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1998,PTT Telecomp.,34.0,1.79,31,8,2.934',22,3,0,1,39.0
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1999,Amstel Cup,1.0,0.0,0,0,90',23,0,0,0,0.0
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1999,Champions League,6.0,0.67,3,0,540',23,0,0,0,3.0
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1999,Champions League Qualifying,2.0,2.0,0,0,180',23,1,0,0,0.0
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1999,KPN Telecomp.,23.0,2.3,29,8,1.985',23,3,0,0,37.0
Márcio Amoroso,25.20,"Jul 5, 1974",1996,Coppa Italia,1,000,0,0,35',22,0,0,0,0.0
Márcio Amoroso,25.20,"Jul 5, 1974",1996,Serie A,28,1.61,12,1,1.847',22,2,0,0,13.0
Márcio Amoroso,25.20,"Jul 5, 1974",1997,Coppa Italia,4,1.75,1,1,208',23,0,0,0,2.0
Márcio Amoroso,25.20,"Jul 5, 1974",1997,Serie A,25,1.96,5,0,1.734',23,2,0,1,5.0
Márcio Amoroso,25.20,"Jul 5, 1974",1997,UEFA Cup,4,1.50,0,0,307',23,1,0,0,0.0
Borja Iglesias,25.20,"Jan 17, 1993",2013,2ª B - Grupo I,35,0.97,13,0,2.671',20,7,0,0,13.0
Borja Iglesias,25.20,"Jan 17, 1993",2014,2ª B - Grupo I,36,1.17,17,0,2.875',21,4,0,0,17.0
Borja Iglesias,25.20,"Jan 17, 1993",2014,LaLiga,1,000,0,0,11',21,0,0,0,0.0
Borja Iglesias,25.20,"Jan 17, 1993",2015,2ª B - Grupo I,36,1.31,12,0,2.923',22,9,0,0,12.0
Borja Iglesias,25.20,"Jan 17, 1993",2015,Copa del Rey,1,3.00,0,0,39',22,0,0,0,0.0
Borja Iglesias,25.20,"Jan 17, 1993",2015,LaLiga,-,-,0,0,0,22,0,0,0,0.0
Borja Iglesias,25.20,"Jan 17, 1993",2016,2ª B - Grupo I,37,2.19,32,1,3.311',23,8,0,0,33.0
Borja Iglesias,25.20,"Jan 17, 1993",2016,Promoción LaLiga2,2,000,2,0,180',23,1,0,0,2.0
Álvaro Negredo,25.20,"Aug 20, 1985",2004,Promoción LaLiga2,1,000,0,0,57',19,0,0,0,0.0
Álvaro Negredo,25.20,"Aug 20, 1985",2006,Liga BBVA,40,1.13,18,0,3.334',21,4,0,0,18.0
Álvaro Negredo,25.20,"Aug 20, 1985",2007,Copa del Rey,2,0.50,0,0,47',22,1,0,0,0.0
Álvaro Negredo,25.20,"Aug 20, 1985",2007,LaLiga,36,1.36,12,4,2.869',22,3,0,0,16.0
Álvaro Negredo,25.20,"Aug 20, 1985",2008,Copa del Rey,1,1.00,0,0,90',23,0,0,0,0.0
Álvaro Negredo,25.20,"Aug 20, 1985",2008,LaLiga,34,1.32,19,5,2.821',23,8,0,2,24.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2015,Champions League,4.0,1.75,0,0,71',19,0,0,0,0.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2015,FA Cup,3.0,2.0,4,1,265',19,0,0,0,5.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2015,League Cup,2.0,3.0,2,2,139',19,0,0,0,4.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2015,Premier League,26.0,1.65,8,2,753',19,1,0,0,10.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2015,U21 PL,1.0,3.0,0,2,90',19,0,0,0,2.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2016,Champions League,3.0,1.33,2,0,103',20,0,0,0,2.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2016,Champions League Qualifying,1.0,3.0,0,0,76',20,0,0,0,0.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2016,EFL Cup,2.0,1.5,0,0,170',20,1,0,0,0.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2016,FA Cup,3.0,2.0,1,0,25',20,0,0,0,1.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2016,Premier League,20.0,1.85,4,3,525',20,0,0,0,7.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2017,EFL Cup,2.0,1.5,1,1,138',21,1,0,0,2.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2017,EFL Trophy,1.0,3.0,0,0,82',21,0,0,0,0.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2017,FA Cup,5.0,2.0,4,0,329',21,1,0,0,4.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2017,Premier League,21.0,0.81,3,3,822',21,2,0,0,6.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2017,Premier League 2,1.0,3.0,1,0,80',21,0,0,0,1.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2018,EFL Cup,4.0,2.25,1,0,221',22,0,0,0,1.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2018,FA Cup,1.0,0.0,0,0,90',22,0,0,0,0.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2018,Premier League,30.0,1.1,1,4,926',22,2,0,0,5.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2019,EFL Cup,4.0,1.75,4,0,196',23,0,0,0,4.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2019,FA Cup,2.0,3.0,1,0,158',23,0,0,0,1.0
Kelechi Iheanacho,24.93,"Oct 3, 1996",2019,Premier League,20.0,1.3,5,4,960',23,1,0,0,9.0
Moise Kean,24.75,"Feb 28, 2000",2019,EFL Cup,3,2.00,0,0,163',19,0,0,0,0.0
Moise Kean,24.75,"Feb 28, 2000",2019,FA Cup,1,000,0,0,27',19,0,0,0,0.0
Moise Kean,24.75,"Feb 28, 2000",2019,Premier League,29,1.03,2,2,834',19,1,0,0,4.0
Moise Kean,24.75,"Feb 28, 2000",2020,Champions League,4,1.50,2,1,224',20,1,0,0,3.0
Moise Kean,24.75,"Feb 28, 2000",2020,EFL Cup,2,3.00,2,0,104',20,0,0,0,2.0
Moise Kean,24.75,"Feb 28, 2000",2020,Ligue 1,5,2.40,3,0,359',20,0,0,0,3.0
Moise Kean,24.75,"Feb 28, 2000",2020,Premier League,2,3.00,0,0,13',20,0,0,0,0.0
Jonathan David,24.30,"Jan 14, 2000",2019,Beker van Belgie,-,-,0,0,0,19,0,0,0,0.0
Jonathan David,24.30,"Jan 14, 2000",2019,Europa League,7,1.43,3,0,620',19,0,0,0,3.0
Jonathan David,24.30,"Jan 14, 2000",2019,Europa League Qualifying,6,1.83,2,2,539',19,1,0,0,4.0
Jonathan David,24.30,"Jan 14, 2000",2019,Jupiler Pro League,27,1.93,18,8,2.101',19,4,0,0,26.0
Jonathan David,24.30,"Jan 14, 2000",2020,Europa League,4,2.00,0,2,306',20,0,0,0,2.0
Jonathan David,24.30,"Jan 14, 2000",2020,Ligue 1,11,2.00,1,1,648',20,0,0,0,2.0
Pedro,24.30,"Jul 28, 1987",2007,LaLiga,2.0,3.0,0,0,5',20,0,0,0,0.0
Pedro,24.30,"Jul 28, 1987",2008,2ª B - Grupo III,17.0,1.65,10,0,1.432',21,1,0,0,10.0
Pedro,24.30,"Jul 28, 1987",2008,Champions League,4.0,2.25,0,1,125',21,0,0,0,1.0
Pedro,24.30,"Jul 28, 1987",2008,Champions League Qualifying,1.0,3.0,0,0,65',21,0,0,0,0.0
Pedro,24.30,"Jul 28, 1987",2008,Copa del Rey,3.0,3.0,0,0,13',21,0,0,0,0.0
Pedro,24.30,"Jul 28, 1987",2008,LaLiga,6.0,1.33,0,0,366',21,0,0,0,0.0
Pedro,24.30,"Jul 28, 1987",2009,Champions League,9.0,2.11,4,1,648',22,2,0,0,5.0
Pedro,24.30,"Jul 28, 1987",2009,Club World Cup,2.0,3.0,2,0,164',22,0,0,0,2.0
Pedro,24.30,"Jul 28, 1987",2009,Copa del Rey,4.0,2.25,3,2,231',22,0,0,0,5.0
Pedro,24.30,"Jul 28, 1987",2009,LaLiga,34.0,2.56,12,5,2.111',22,2,0,0,17.0
Pedro,24.30,"Jul 28, 1987",2009,Supercopa,2.0,3.0,1,1,106',22,0,0,0,2.0
Pedro,24.30,"Jul 28, 1987",2009,UEFA Super Cup,1.0,3.0,1,0,39',22,1,0,0,1.0
Pedro,24.30,"Jul 28, 1987",2010,Champions League,12.0,2.25,5,2,773',23,1,0,0,7.0
Pedro,24.30,"Jul 28, 1987",2010,Copa del Rey,7.0,2.0,4,1,619',23,1,0,0,5.0
Pedro,24.30,"Jul 28, 1987",2010,LaLiga,33.0,2.61,13,9,2.140',23,2,0,0,22.0
Pedro,24.30,"Jul 28, 1987",2010,Supercopa,1.0,3.0,0,1,56',23,0,0,0,1.0
Samuel Eto'o,24.30,"Mar 10, 1981",2000,Copa del Rey,1.0,3.0,1,0,90',19,0,0,0,1.0
Samuel Eto'o,24.30,"Mar 10, 1981",2000,LaLiga,28.0,2.14,11,3,2.118',19,6,0,0,14.0
Samuel Eto'o,24.30,"Mar 10, 1981",2001,Champions League,5.0,1.8,1,0,386',20,1,0,1,1.0
Samuel Eto'o,24.30,"Mar 10, 1981",2001,Champions League Qualifying,2.0,1.5,1,0,210',20,0,0,0,1.0
Samuel Eto'o,24.30,"Mar 10, 1981",2001,LaLiga,30.0,1.2,6,1,2.544',20,5,0,1,7.0
Samuel Eto'o,24.30,"Mar 10, 1981",2001,UEFA Cup,2.0,0.0,1,0,180',20,1,0,0,1.0
Samuel Eto'o,24.30,"Mar 10, 1981",2002,Copa del Rey,3.0,2.33,4,1,247',21,0,0,0,5.0
Samuel Eto'o,24.30,"Mar 10, 1981",2002,LaLiga,30.0,1.43,14,1,2.498',21,7,0,1,15.0
Samuel Eto'o,24.30,"Mar 10, 1981",2003,LaLiga,32.0,1.38,17,1,2.854',22,2,1,0,18.0
