Name,Value,DOB,Season,Competition,Club ID#,PPG,Goals,Assists,Minutes,Age,Yellow Cards,Double Yellow,Red Card
Dimitri Payet,26.37,"Mar 29, 1987",2009,Coupe de la Ligue,2,1.50,-,2,113',22,- , - , -
Dimitri Payet,26.37,"Mar 29, 1987",2009,Ligue 1,35,1.09,2,6,2.432',22,3 , - , -
Dimitri Payet,26.37,"Mar 29, 1987",2010,Coupe de France,1,000,-,-,90',23,- , - , -
Dimitri Payet,26.37,"Mar 29, 1987",2010,Ligue 1,33,1.27,13,6,2.523',23,5 , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2007,Coupe de France,1.0,0.0,-,-,77',19,- , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2007,Coupe de la Ligue,1.0,3.0,-,-,41',19,- , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2007,Ligue 1,20.0,1.2,1,-,994',19,1 , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2008,Coupe de France,1.0,3.0,1,-,120',20,- , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2008,Coupe de la Ligue,4.0,2.25,1,-,293',20,- , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2008,Ligue 1,22.0,1.55,2,-,672',20,1 , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2009,Coupe de France,2.0,1.5,-,-,180',21,- , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2009,Coupe de la Ligue,1.0,0.0,-,-,90',21,- , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2009,Ligue 2,37.0,1.41,20,-,3.172',21,6 , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2010,Coupe de France,2.0,1.5,1,-,148',22,- , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2010,Coupe de la Ligue,2.0,1.5,1,-,116',22,- , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2010,Ligue 1,36.0,1.42,10,4,2.398',22,1 , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2011,Coupe de France,1.0,3.0,-,-,80',23,- , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2011,Coupe de la Ligue,1.0,0.0,-,1,90',23,1 , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2011,Ligue 1,15.0,1.27,3,1,460',23,1 , - , -
Anthony Modeste,26.10,"Apr 14, 1988",2011,Premier League,9.0,0.78,-,-,387',23,1 , - , 1
Emmanuel Adebayor,26.10,"Feb 26, 1984",2003,Champions League,9.0,1.89,-,-,279',19,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2003,Coupe de France,3.0,2.0,-,-,204',19,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2003,Coupe de la Ligue,1.0,0.0,-,-,30',19,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2003,Ligue 1,31.0,1.87,8,2,1.880',19,2 , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2004,Champions League,8.0,1.5,1,-,477',20,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2004,Champions League Qualifying,2.0,3.0,1,3,146',20,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2004,Coupe de France,2.0,1.5,-,-,118',20,1 , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2004,Coupe de la Ligue,4.0,2.25,3,-,225',20,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2004,Ligue 1,34.0,1.74,9,-,2.535',20,2 , - , 1
Emmanuel Adebayor,26.10,"Feb 26, 1984",2005,Champions League Qualifying,2.0,0.5,-,1,180',21,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2005,Coupe de la Ligue,1.0,3.0,-,-,74',21,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2005,Ligue 1,13.0,1.62,1,1,947',21,- , - , 1
Emmanuel Adebayor,26.10,"Feb 26, 1984",2005,Premier League,13.0,1.85,4,4,1.005',21,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2005,UEFA Cup,5.0,2.4,3,2,431',21,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2006,Champions League,6.0,1.33,-,-,391',22,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2006,Champions League Qualifying,2.0,3.0,-,-,147',22,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2006,FA Cup,3.0,1.67,2,-,232',22,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2006,League Cup,4.0,2.25,2,-,244',22,1 , - , 1
Emmanuel Adebayor,26.10,"Feb 26, 1984",2006,Premier League,29.0,1.86,8,6,1.989',22,2 , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2007,Champions League,8.0,1.88,3,1,608',23,2 , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2007,Champions League Qualifying,1.0,3.0,-,-,23',23,- , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2007,FA Cup,2.0,1.5,2,-,110',23,1 , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2007,League Cup,1.0,0.0,1,-,25',23,1 , - , -
Emmanuel Adebayor,26.10,"Feb 26, 1984",2007,Premier League,36.0,2.19,24,4,2.932',23,3 , - , -
Carlos Tévez,26.10,"Feb 5, 1984",2003,Intercontinental Cup,1.0,3.0,-,-,47',19,- , - , -
Carlos Tévez,26.10,"Feb 5, 1984",2006,FA Cup,1.0,3.0,-,1,90',22,- , - , -
Carlos Tévez,26.10,"Feb 5, 1984",2006,Premier League,26.0,1.0,7,4,1.697',22,4 , - , -
Carlos Tévez,26.10,"Feb 5, 1984",2006,UEFA Cup,2.0,0.0,-,-,168',22,- , - , -
Carlos Tévez,26.10,"Feb 5, 1984",2007,Champions League,12.0,2.67,4,1,645',23,1 , - , -
Carlos Tévez,26.10,"Feb 5, 1984",2007,FA Cup,2.0,1.5,1,-,149',23,- , - , -
Carlos Tévez,26.10,"Feb 5, 1984",2007,Premier League,34.0,2.35,14,6,2.684',23,1 , - , -
Carlos Tévez,26.10,"Feb 5, 1984",2003,Libertadores,2.0,3.0,1,-,180',19,- , - , -
Carlos Tévez,26.10,"Feb 5, 1984",2004,Copa Sudamericana,4.0,2.5,1,2,365',20,- , - , -
Carlos Tévez,26.10,"Feb 5, 1984",2004,Recopa Sudamericana,1.0,0.0,1,-,120',20,- , - , -
Carlos Tévez,26.10,"Feb 5, 1984",2006,Libertadores,2.0,0.0,1,-,180',22,- , - , -
Carlos Tévez,26.10,"Feb 5, 1984",2006,Série A,3.0,1.0,1,-,270',22,1 , - , -
Yannick Bolasie,26.01,"May 24, 1989",2008,League Two,20,1.40,3,1,1.569',19,5 , - , -
Yannick Bolasie,26.01,"May 24, 1989",2009,Championship,16,0.94,1,2,863',20,2 , - , -
Yannick Bolasie,26.01,"May 24, 1989",2009,FA Cup,3,1.33,-,-,241',20,- , - , -
Yannick Bolasie,26.01,"May 24, 1989",2009,League Cup,1,000,-,-,81',20,- , - , -
Yannick Bolasie,26.01,"May 24, 1989",2009,League Two,22,1.23,2,3,1.319',20,1 , - , -
Yannick Bolasie,26.01,"May 24, 1989",2010,FA Cup,1,000,-,-,90',21,- , - , -
Yannick Bolasie,26.01,"May 24, 1989",2010,League One,35,1.17,7,-,2.439',21,5 , - , 1
Yannick Bolasie,26.01,"May 24, 1989",2011,Championship,23,1.17,1,-,717',22,1 , 1 , -
Yannick Bolasie,26.01,"May 24, 1989",2011,FA Cup,1,000,-,-,24',22,- , - , -
Yannick Bolasie,26.01,"May 24, 1989",2011,League Cup,-,-,-,-,-,22,- , - , -
Yannick Bolasie,26.01,"May 24, 1989",2012,Championship,43,1.65,3,7,3.236',23,6 , - , -
Yannick Bolasie,26.01,"May 24, 1989",2012,Championship Play-Offs,2,2.00,-,1,72',23,- , - , -
Yannick Bolasie,26.01,"May 24, 1989",2012,FA Cup,2,0.50,-,-,142',23,- , - , -
Yannick Bolasie,26.01,"May 24, 1989",2012,League Cup,1,000,-,-,26',23,- , - , -
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1997,Amstel Cup,2.0,1.5,1,-,180',21,- , - , -
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1997,PTT Telecomp.,31.0,1.65,13,6,2.624',21,5 , - , 1
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1997,UI Cup,2.0,1.5,-,-,135',21,- , - , -
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1998,Amstel Cup,4.0,2.25,4,-,334',22,1 , - , -
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1998,Champions League,5.0,0.8,5,1,450',22,- , - , -
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1998,Champions League Qualifying,2.0,1.5,1,1,210',22,2 , - , -
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1998,Johan Cruijff Schaal,1.0,3.0,-,-,90',22,- , - , -
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1998,PTT Telecomp.,34.0,1.79,31,8,2.934',22,3 , - , 1
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1999,Amstel Cup,1.0,0.0,-,-,90',23,- , - , -
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1999,Champions League,6.0,0.67,3,-,540',23,- , - , -
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1999,Champions League Qualifying,2.0,2.0,-,-,180',23,1 , - , -
Ruud van Nistelrooy,25.65,"Jul 1, 1976",1999,KPN Telecomp.,23.0,2.3,29,8,1.985',23,3 , - , -
Márcio Amoroso,25.20,"Jul 5, 1974",1996,Coppa Italia,1,000,-,-,35',22,- , - , -
Márcio Amoroso,25.20,"Jul 5, 1974",1996,Serie A,28,1.61,12,1,1.847',22,2 , - , -
Márcio Amoroso,25.20,"Jul 5, 1974",1997,Coppa Italia,4,1.75,1,1,208',23,- , - , -
Márcio Amoroso,25.20,"Jul 5, 1974",1997,Serie A,25,1.96,5,-,1.734',23,2 , - , 1
Márcio Amoroso,25.20,"Jul 5, 1974",1997,UEFA Cup,4,1.50,-,-,307',23,1 , - , -
Borja Iglesias,25.20,"Jan 17, 1993",2013,2ª B - Grupo I,35,0.97,13,-,2.671',20,7 , - , -
Borja Iglesias,25.20,"Jan 17, 1993",2014,2ª B - Grupo I,36,1.17,17,-,2.875',21,4 , - , -
Borja Iglesias,25.20,"Jan 17, 1993",2014,LaLiga,1,000,-,-,11',21,- , - , -
Borja Iglesias,25.20,"Jan 17, 1993",2015,2ª B - Grupo I,36,1.31,12,-,2.923',22,9 , - , -
Borja Iglesias,25.20,"Jan 17, 1993",2015,Copa del Rey,1,3.00,-,-,39',22,- , - , -
Borja Iglesias,25.20,"Jan 17, 1993",2015,LaLiga,-,-,-,-,-,22,- , - , -
Borja Iglesias,25.20,"Jan 17, 1993",2016,2ª B - Grupo I,37,2.19,32,1,3.311',23,8 , - , -
Borja Iglesias,25.20,"Jan 17, 1993",2016,Promoción LaLiga2,2,000,2,-,180',23,1 , - , -
Álvaro Negredo,25.20,"Aug 20, 1985",2004,Promoción LaLiga2,1,000,-,-,57',19,- , - , -
Álvaro Negredo,25.20,"Aug 20, 1985",2006,Liga BBVA,40,1.13,18,-,3.334',21,4 , - , -
Álvaro Negredo,25.20,"Aug 20, 1985",2007,Copa del Rey,2,0.50,-,-,47',22,1 , - , -
Álvaro Negredo,25.20,"Aug 20, 1985",2007,LaLiga,36,1.36,12,4,2.869',22,3 , - , -
Álvaro Negredo,25.20,"Aug 20, 1985",2008,Copa del Rey,1,1.00,-,-,90',23,- , - , -
Álvaro Negredo,25.20,"Aug 20, 1985",2008,LaLiga,34,1.32,19,5,2.821',23,8 , - , 2
Kelechi Iheanacho,24.93,"Oct 3, 1996",2015,Champions League,4.0,1.75,-,-,71',19,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2015,FA Cup,3.0,2.0,4,1,265',19,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2015,League Cup,2.0,3.0,2,2,139',19,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2015,Premier League,26.0,1.65,8,2,753',19,1 , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2015,U21 PL,1.0,3.0,-,2,90',19,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2016,Champions League,3.0,1.33,2,-,103',20,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2016,Champions League Qualifying,1.0,3.0,-,-,76',20,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2016,EFL Cup,2.0,1.5,-,-,170',20,1 , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2016,FA Cup,3.0,2.0,1,-,25',20,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2016,Premier League,20.0,1.85,4,3,525',20,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2017,EFL Cup,2.0,1.5,1,1,138',21,1 , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2017,EFL Trophy,1.0,3.0,-,-,82',21,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2017,FA Cup,5.0,2.0,4,-,329',21,1 , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2017,Premier League,21.0,0.81,3,3,822',21,2 , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2017,Premier League 2,1.0,3.0,1,-,80',21,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2018,EFL Cup,4.0,2.25,1,-,221',22,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2018,FA Cup,1.0,0.0,-,-,90',22,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2018,Premier League,30.0,1.1,1,4,926',22,2 , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2019,EFL Cup,4.0,1.75,4,-,196',23,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2019,FA Cup,2.0,3.0,1,-,158',23,- , - , -
Kelechi Iheanacho,24.93,"Oct 3, 1996",2019,Premier League,20.0,1.3,5,4,960',23,1 , - , -
Moise Kean,24.75,"Feb 28, 2000",2019,EFL Cup,3,2.00,-,-,163',19,- , - , -
Moise Kean,24.75,"Feb 28, 2000",2019,FA Cup,1,000,-,-,27',19,- , - , -
Moise Kean,24.75,"Feb 28, 2000",2019,Premier League,29,1.03,2,2,834',19,1 , - , -
Moise Kean,24.75,"Feb 28, 2000",2020,EFL Cup,2,3.00,2,-,104',20,- , - , -
Moise Kean,24.75,"Feb 28, 2000",2020,Premier League,2,3.00,-,-,13',20,- , - , -
Yannick Carrasco,24.30,"Sep 4, 1993",2012,Coupe de la Ligue,2.0,1.5,2,1,203',19,- , - , -
Yannick Carrasco,24.30,"Sep 4, 1993",2012,Ligue 2,27.0,2.04,6,6,1.804',19,2 , - , -
Yannick Carrasco,24.30,"Sep 4, 1993",2013,Coupe de France,4.0,2.25,1,-,261',20,- , - , -
Yannick Carrasco,24.30,"Sep 4, 1993",2013,Ligue 1,18.0,1.78,3,3,1.163',20,2 , - , -
Yannick Carrasco,24.30,"Sep 4, 1993",2014,Champions League,10.0,1.5,1,1,624',21,2 , - , -
Yannick Carrasco,24.30,"Sep 4, 1993",2014,Coupe de France,4.0,2.25,-,2,203',21,- , - , -
Yannick Carrasco,24.30,"Sep 4, 1993",2014,Coupe de la Ligue,2.0,3.0,1,1,147',21,1 , - , -
Yannick Carrasco,24.30,"Sep 4, 1993",2014,Ligue 1,36.0,1.86,6,10,2.804',21,6 , - , -
Yannick Carrasco,24.30,"Sep 4, 1993",2015,Champions League,9.0,1.78,1,2,570',22,- , - , -
Yannick Carrasco,24.30,"Sep 4, 1993",2015,Copa del Rey,5.0,1.6,-,2,334',22,- , - , -
Yannick Carrasco,24.30,"Sep 4, 1993",2015,LaLiga,29.0,2.38,4,1,1.498',22,5 , - , -
Yannick Carrasco,24.30,"Sep 4, 1993",2016,Champions League,12.0,2.17,2,-,856',23,- , - , -
Yannick Carrasco,24.30,"Sep 4, 1993",2016,Copa del Rey,6.0,1.83,2,1,309',23,- , 1 , -
Yannick Carrasco,24.30,"Sep 4, 1993",2016,LaLiga,35.0,1.97,10,4,2.269',23,5 , - , -
Pedro,24.30,"Jul 28, 1987",2007,LaLiga,2.0,3.0,-,-,5',20,- , - , -
Pedro,24.30,"Jul 28, 1987",2008,2ª B - Grupo III,17.0,1.65,10,-,1.432',21,1 , - , -
Pedro,24.30,"Jul 28, 1987",2008,Champions League,4.0,2.25,-,1,125',21,- , - , -
Pedro,24.30,"Jul 28, 1987",2008,Champions League Qualifying,1.0,3.0,-,-,65',21,- , - , -
Pedro,24.30,"Jul 28, 1987",2008,Copa del Rey,3.0,3.0,-,-,13',21,- , - , -
Pedro,24.30,"Jul 28, 1987",2008,LaLiga,6.0,1.33,-,-,366',21,- , - , -
Pedro,24.30,"Jul 28, 1987",2009,Champions League,9.0,2.11,4,1,648',22,2 , - , -
Pedro,24.30,"Jul 28, 1987",2009,Club World Cup,2.0,3.0,2,-,164',22,- , - , -
Pedro,24.30,"Jul 28, 1987",2009,Copa del Rey,4.0,2.25,3,2,231',22,- , - , -
Pedro,24.30,"Jul 28, 1987",2009,LaLiga,34.0,2.56,12,5,2.111',22,2 , - , -
Pedro,24.30,"Jul 28, 1987",2009,Supercopa,2.0,3.0,1,1,106',22,- , - , -
Pedro,24.30,"Jul 28, 1987",2009,UEFA Super Cup,1.0,3.0,1,-,39',22,1 , - , -
Pedro,24.30,"Jul 28, 1987",2010,Champions League,12.0,2.25,5,2,773',23,1 , - , -
Pedro,24.30,"Jul 28, 1987",2010,Copa del Rey,7.0,2.0,4,1,619',23,1 , - , -
Pedro,24.30,"Jul 28, 1987",2010,LaLiga,33.0,2.61,13,9,2.140',23,2 , - , -
Pedro,24.30,"Jul 28, 1987",2010,Supercopa,1.0,3.0,-,1,56',23,- , - , -
Samuel Eto'o,24.30,"Mar 10, 1981",2000,Copa del Rey,1.0,3.0,1,-,90',19,- , - , -
Samuel Eto'o,24.30,"Mar 10, 1981",2000,LaLiga,28.0,2.14,11,3,2.118',19,6 , - , -
Samuel Eto'o,24.30,"Mar 10, 1981",2001,Champions League,5.0,1.8,1,-,386',20,1 , - , 1
Samuel Eto'o,24.30,"Mar 10, 1981",2001,Champions League Qualifying,2.0,1.5,1,-,210',20,- , - , -
Samuel Eto'o,24.30,"Mar 10, 1981",2001,LaLiga,30.0,1.2,6,1,2.544',20,5 , - , 1
Samuel Eto'o,24.30,"Mar 10, 1981",2001,UEFA Cup,2.0,0.0,1,-,180',20,1 , - , -
Samuel Eto'o,24.30,"Mar 10, 1981",2002,Copa del Rey,3.0,2.33,4,1,247',21,- , - , -
Samuel Eto'o,24.30,"Mar 10, 1981",2002,LaLiga,30.0,1.43,14,1,2.498',21,7 , - , 1
Samuel Eto'o,24.30,"Mar 10, 1981",2003,LaLiga,32.0,1.38,17,1,2.854',22,2 , 1 , -
Samuel Eto'o,24.30,"Mar 10, 1981",2003,Supercopa,2.0,1.5,1,-,180',22,1 , - , -
Samuel Eto'o,24.30,"Mar 10, 1981",2003,UEFA Cup,7.0,1.71,4,-,441',22,- , - , -
Samuel Eto'o,24.30,"Mar 10, 1981",2004,Champions League,7.0,1.86,4,2,593',23,- , - , -
Samuel Eto'o,24.30,"Mar 10, 1981",2004,Copa del Rey,1.0,0.0,-,-,47',23,- , - , -
Samuel Eto'o,24.30,"Mar 10, 1981",2004,LaLiga,37.0,2.19,25,5,3.133',23,4 , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2002,Eredivisie,1,3.00,-,-,14',19,- , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2002,Eredivisie,9,0.44,-,-,268',19,- , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2003,Eerste Divisie,35,1.43,26,6,3.070',20,5 , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2004,Amstel Cup,1,000,-,-,90',21,1 , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2004,Eredivisie,31,1.74,17,2,2.491',21,1 , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2004,UEFA Cup,7,1.43,3,-,572',21,- , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2005,Champions League,2,0.50,1,-,180',22,- , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2005,Eredivisie,15,1.73,17,1,1.218',22,- , - , 1
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2005,Eredivisie,16,1.88,16,1,1.436',22,1 , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2005,Gatorade Cup,3,3.00,5,1,300',22,1 , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2005,Play-Offs Europa League,4,2.25,2,-,360',22,- , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2005,UEFA Cup,6,1.33,2,-,482',22,1 , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2006,Champions League Qualifying,2,1.50,2,-,180',23,1 , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2006,Eredivisie,32,2.16,21,7,2.694',23,4 , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2006,Play-Offs Europa League,4,1.50,2,2,338',23,- , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2006,TOTO KNVB beker,6,3.00,4,-,479',23,1 , - , -
Klaas-Jan Huntelaar,24.30,"Aug 12, 1983",2006,UEFA Cup,7,2.29,7,-,519',23,3 , - , -
Breel Embolo,23.85,"Feb 14, 1997",2016,Bundesliga,7,0.57,2,1,340',19,- , - , -
Breel Embolo,23.85,"Feb 14, 1997",2016,DFB-Pokal,1,3.00,1,-,90',19,- , - , -
Breel Embolo,23.85,"Feb 14, 1997",2016,Europa League,2,3.00,-,1,180',19,- , - , -
Breel Embolo,23.85,"Feb 14, 1997",2017,Bundesliga,21,1.71,3,3,912',20,4 , - , -
Breel Embolo,23.85,"Feb 14, 1997",2017,DFB-Pokal,2,3.00,-,-,31',20,- , - , -
Breel Embolo,23.85,"Feb 14, 1997",2017,Oberliga Westfalen,2,0.50,-,-,158',20,- , - , -
Breel Embolo,23.85,"Feb 14, 1997",2018,Bundesliga,20,0.85,5,4,1.349',21,4 , - , -
Breel Embolo,23.85,"Feb 14, 1997",2018,Champions League,5,1.60,1,-,385',21,2 , - , -
Breel Embolo,23.85,"Feb 14, 1997",2018,DFB-Pokal,3,2.00,-,-,147',21,- , - , -
Breel Embolo,23.85,"Feb 14, 1997",2019,Bundesliga,28,1.86,8,8,1.552',22,4 , - , -
Breel Embolo,23.85,"Feb 14, 1997",2019,DFB-Pokal,1,3.00,-,-,44',22,1 , - , -
Breel Embolo,23.85,"Feb 14, 1997",2019,Europa League,5,1.00,-,-,305',22,1 , - , -
Breel Embolo,23.85,"Feb 14, 1997",2020,Bundesliga,1,3.00,-,-,2',23,- , - , -
Stevan Jovetic,23.40,"Nov 2, 1989",2008,Champions League,1,000,-,-,26',19,- , - , -
Stevan Jovetic,23.40,"Nov 2, 1989",2008,Champions League Qualifying,1,1.00,-,-,19',19,- , - , -
Stevan Jovetic,23.40,"Nov 2, 1989",2008,Coppa Italia,1,000,-,-,90',19,- , - , -
Stevan Jovetic,23.40,"Nov 2, 1989",2008,Serie A,29,1.79,2,2,1.641',19,3 , - , -
Stevan Jovetic,23.40,"Nov 2, 1989",2008,UEFA Cup,2,0.50,-,-,33',19,- , - , -
Stevan Jovetic,23.40,"Nov 2, 1989",2009,Champions League,4,1.50,4,1,287',20,- , - , -
Stevan Jovetic,23.40,"Nov 2, 1989",2009,Champions League Qualifying,2,1.00,1,-,70',20,1 , - , -
Stevan Jovetic,23.40,"Nov 2, 1989",2009,Coppa Italia,2,000,-,-,122',20,- , - , -
Stevan Jovetic,23.40,"Nov 2, 1989",2009,Serie A,29,1.21,6,10,2.205',20,3 , - , -
Stevan Jovetic,23.40,"Nov 2, 1989",2011,Coppa Italia,2,1.50,-,-,177',22,- , - , -
Stevan Jovetic,23.40,"Nov 2, 1989",2011,Serie A,27,1.37,14,3,2.347',22,3 , - , -
Stevan Jovetic,23.40,"Nov 2, 1989",2012,Coppa Italia,3,2.00,-,-,241',23,1 , - , -
Stevan Jovetic,23.40,"Nov 2, 1989",2012,Serie A,31,1.81,13,5,2.509',23,3 , - , -
Vincenzo Montella,23.24,"Jun 18, 1974",1995,Coppa Italia,2,1.50,2,-,111',21,- , - , -
Vincenzo Montella,23.24,"Jun 18, 1974",1995,Serie B,34,1.38,21,-,2.636',21,- , - , -
Vincenzo Montella,23.24,"Jun 18, 1974",1996,Coppa Italia,2,0.50,2,-,150',22,1 , - , -
Vincenzo Montella,23.24,"Jun 18, 1974",1996,Serie A,28,1.46,22,2,2.217',22,1 , - , -
Vincenzo Montella,23.24,"Jun 18, 1974",1997,Coppa Italia,4,0.75,1,-,327',23,1 , - , -
Vincenzo Montella,23.24,"Jun 18, 1974",1997,Serie A,33,1.45,20,1,2.961',23,6 , - , -
Vincenzo Montella,23.24,"Jun 18, 1974",1997,UEFA Cup,2,000,-,-,180',23,- , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2012,Beker van Belgie,3,2.00,-,-,227',19,1 , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2012,JPL Playoff I,10,1.50,1,4,900',19,- , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2012,Jupiler Pro League,24,2.21,3,6,1.863',19,1 , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2012,U21 PL,1,1.00,-,-,25',19,- , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2013,Beker van Belgie,4,1.00,1,-,354',20,2 , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2013,Champions League Qualifying,2,000,-,-,161',20,- , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2013,Europa League,8,1.38,2,3,653',20,2 , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2013,JPL Playoff I,10,1.40,5,2,847',20,1 , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2013,Jupiler Pro League,29,1.72,9,14,2.581',20,6 , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2014,Bundesliga,28,1.86,1,7,904',21,1 , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2014,DFB-Pokal,4,2.25,1,-,287',21,1 , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2014,Europa League,9,1.89,3,3,568',21,1 , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2015,Bundesliga,29,1.59,4,5,1.646',22,4 , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2015,Champions League,4,0.50,-,-,117',22,- , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2015,DFB-Pokal,3,2.00,2,1,176',22,- , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2016,Bundesliga,23,1.39,6,4,1.631',23,3 , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2016,Champions League,4,0.25,1,1,252',23,- , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2016,Champions League Qualifying,2,3.00,3,2,156',23,1 , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2016,DFB-Pokal,2,3.00,1,-,116',23,- , - , -
Thorgan Hazard,22.95,"Mar 29, 1993",2016,Europa League,2,1.50,-,-,117',23,- , - , -
Nani,22.95,"Nov 17, 1986",2005,Champions League Qualifying,1.0,0.0,-,-,18',19,- , - , -
Nani,22.95,"Nov 17, 1986",2005,Liga NOS,29.0,2.17,4,4,1.764',19,2 , - , -
